,Sentiment
28587,2
27165,0
39375,2
19266,0
40761,1
38697,2
37750,0
28295,0
8545,0
3364,2
24131,0
12115,0
32078,0
9625,2
29999,0
26615,0
10004,2
15048,1
16263,1
25596,1
28288,2
22620,2
11985,2
18375,1
24432,2
1677,1
17788,0
37526,2
7167,2
26003,0
26539,0
13836,0
7294,2
40391,0
13507,1
32285,2
9210,2
40171,2
17277,1
13328,0
20399,2
27001,0
17062,1
29566,1
14325,2
13559,0
29587,2
16015,2
40152,2
20116,1
1221,1
36382,2
17298,0
16843,2
14237,0
36938,0
21215,0
32272,2
19174,0
7463,0
8935,2
16395,2
18,2
14032,2
1800,1
29994,2
40172,0
3135,1
12319,2
22942,2
28083,2
16590,0
21325,2
7879,2
18737,0
19603,2
5611,2
25226,1
38393,0
5921,2
7101,2
39540,1
7252,2
6471,1
24234,2
3494,0
11440,2
27282,2
20718,0
26937,0
8995,0
26382,0
6599,1
31327,1
23,0
8218,0
20682,2
38246,1
20,1
609,1
7966,0
10653,1
35567,2
14014,2
16359,0
27646,0
12672,2
24999,2
31380,0
23646,0
38881,1
17335,2
39529,0
36302,2
14004,0
17111,2
33823,0
34896,1
12215,2
30041,0
30850,1
7029,1
14274,0
40214,2
15741,0
8798,0
17640,0
16840,0
3593,0
34276,2
6268,0
12370,2
27942,1
10969,1
37317,0
33400,2
23628,0
3283,1
34533,2
36601,2
14990,2
36284,2
24900,0
26172,2
4121,0
14247,0
33746,2
21705,1
27602,2
26357,0
14082,2
20839,2
37748,2
14267,0
20052,0
29659,2
40875,0
9542,0
7677,2
37876,2
22118,2
31030,2
30206,2
26994,1
20763,0
9891,2
10831,0
32734,2
16205,0
27496,0
26851,1
21410,0
19220,2
27811,2
2272,0
34182,0
33421,2
15100,1
36095,0
27415,2
5431,0
12965,1
26605,0
33089,0
29933,2
26103,0
3021,0
26288,0
35572,0
9759,0
29728,2
10608,2
15553,1
35195,2
38,2
18981,1
15339,0
3641,0
12446,2
20154,0
40001,1
19863,0
11454,0
24267,2
31340,0
41015,2
10282,2
41081,2
21605,0
10586,0
10107,0
26676,0
19715,2
15439,2
33427,2
23995,2
7893,2
25162,0
8200,2
28680,1
39402,0
27795,1
26944,0
17707,2
20665,0
5165,2
35538,0
24302,1
17107,2
10355,0
19537,1
28227,0
35667,0
1728,0
26216,2
31642,2
21450,0
13896,0
35137,1
3046,1
10773,2
7932,0
20099,2
31815,1
8080,2
29681,1
24570,2
35224,2
30307,1
35843,0
2882,1
22161,0
30672,2
12437,0
37328,1
30261,1
29195,2
13307,0
2232,2
27198,2
29099,2
14519,2
23064,1
1648,0
7190,0
32088,0
32022,1
20864,2
22488,0
12693,0
457,2
21734,0
35795,0
25062,1
40128,0
580,2
25237,0
7989,0
23334,0
38616,0
34005,2
18299,2
29068,2
6712,2
21383,2
329,2
23570,0
10835,0
29062,1
10658,2
13008,1
8577,0
34046,1
31593,2
38194,2
2532,0
5989,0
24868,0
9640,0
11275,2
38012,1
38250,2
9348,0
9445,1
35741,0
36885,0
33233,0
37911,1
33380,1
35462,0
11225,2
39261,1
7743,2
1711,0
20623,2
37555,1
4021,2
27353,0
12606,2
41122,2
23368,1
8595,2
20915,1
26125,0
36198,2
26844,0
30949,0
35256,0
30231,2
38807,2
21897,0
15650,0
428,0
6619,0
27244,0
19222,2
24941,2
12242,0
27578,0
26314,2
39089,2
25728,2
25480,0
4141,0
23061,1
25409,1
5315,2
27177,0
11294,0
33455,2
8711,2
15346,0
20166,2
17616,2
31121,0
40777,0
6175,0
6356,1
254,2
37420,2
32979,2
4461,2
10762,0
14173,2
39033,0
21576,1
25424,0
41063,0
14451,1
19409,1
10517,2
17785,2
33984,0
8201,0
10543,0
26890,2
27597,1
37065,0
17550,2
21679,2
6774,0
10548,0
37112,2
3137,2
20414,2
41068,2
9837,2
6741,0
34410,2
28326,2
30199,2
36233,0
26295,1
21275,2
13773,0
39455,0
15819,2
39322,0
12742,2
3634,2
435,0
5290,2
1754,2
5902,2
26828,0
35014,2
27746,2
12006,0
2714,2
17904,0
33828,0
32305,0
22985,2
38842,0
34448,2
5548,2
10293,2
14217,1
32464,0
25778,0
4079,0
21754,1
5402,0
2166,2
28914,0
38964,1
21821,2
28675,1
17194,0
32984,0
41076,2
35819,0
9071,2
14992,1
12488,1
34930,2
3512,0
24256,0
30185,2
4487,0
7033,2
27287,0
23786,2
31651,0
15027,2
9459,2
20012,2
28955,2
6896,2
40645,1
12588,0
29343,0
443,0
827,1
4669,2
16447,2
36851,0
14885,2
39378,2
34267,0
40288,2
16009,0
25181,0
28790,2
39418,1
31793,1
36441,2
1242,2
40404,2
14180,2
36571,0
12347,2
6969,0
4586,2
30869,2
36592,2
8533,1
18323,0
17920,2
8291,0
9165,0
37036,2
15691,0
16586,1
34217,1
1137,2
17745,2
14106,2
6641,0
19160,2
36922,2
11968,0
26442,0
17354,0
13165,0
22946,2
34183,0
9409,0
2788,2
8295,1
9351,0
33623,1
7336,0
34849,1
13584,0
27392,2
19573,1
14554,0
37991,2
20943,2
35674,2
25638,0
34604,2
4731,2
9276,0
19593,1
25167,2
179,1
9953,2
20909,2
5457,1
17548,1
15285,2
41090,1
36875,2
17087,0
23858,1
28044,0
18658,0
17822,0
13592,0
1463,0
25747,1
19866,2
9781,0
32227,2
3197,0
39120,0
4773,0
28033,2
32080,2
9390,0
36283,0
23514,0
32559,0
34306,2
6550,1
28061,2
23143,0
34914,2
37239,1
16960,0
38279,1
13116,2
28867,2
28938,2
40102,0
11932,2
21481,0
27847,1
27740,2
39143,2
3202,2
15936,2
22491,0
35060,2
19781,2
37557,2
26197,2
13556,1
12925,2
31870,2
15983,1
15827,0
24361,2
1166,1
25236,0
14499,0
10995,2
4882,2
6179,2
6391,1
20106,1
36627,2
39801,2
17229,2
18821,2
37704,2
7600,0
25967,2
8091,0
19288,2
17010,2
16525,0
29263,1
12135,2
15700,2
24952,2
4617,1
11311,2
22697,2
13955,2
12392,2
2340,2
15237,2
32416,0
27084,2
40478,2
31529,0
1415,2
7149,2
15423,2
24977,2
418,2
8176,2
16393,0
505,0
9612,0
5696,2
11237,2
38536,0
32823,0
14259,0
24396,2
37044,2
13309,2
17881,2
19668,0
22074,2
25086,2
7622,0
12738,0
28521,1
35240,2
26347,2
2542,1
36822,2
41106,1
18733,1
12788,0
17597,2
25104,0
13891,2
16696,0
16560,0
38212,2
20896,0
40490,1
2971,0
3321,2
26804,2
25186,1
9981,0
15244,2
13326,0
17994,2
19976,2
38315,0
3774,2
34049,2
142,1
33308,0
9493,2
3699,2
26011,1
28868,2
8124,0
6357,0
9168,1
8403,2
5771,2
6161,2
29956,2
16864,0
32560,2
10470,0
9067,0
29147,1
23639,1
34925,2
26612,0
937,0
18269,1
24339,1
20153,0
18270,0
26809,2
30170,0
21925,1
10298,0
24982,0
27218,2
25849,2
28488,2
26924,0
23209,2
37207,2
10011,0
28035,2
21739,0
35510,2
3464,1
17381,2
32495,0
24001,0
13505,2
28963,0
10693,0
32366,0
198,2
6359,2
39340,0
36671,1
2597,0
8839,2
11396,0
23262,2
28877,1
19941,0
16168,2
24036,1
5698,2
10860,0
15094,1
27097,1
22149,2
14987,0
28110,2
37393,1
2817,0
33704,0
5405,0
8163,2
782,0
13629,2
35166,0
39823,2
13302,1
25614,2
13808,1
33794,0
2398,1
6056,0
18328,2
29811,2
22473,0
1481,2
136,0
649,2
29405,2
10104,2
15864,2
3221,2
1332,0
12321,1
11314,2
20192,1
22927,0
24602,2
34523,0
5197,2
19837,0
22708,1
27116,1
20400,1
32473,0
21315,2
8127,2
6141,0
17693,2
11820,2
25336,2
19551,0
39620,0
16013,2
20270,0
6315,0
40757,2
15797,0
22829,2
28429,0
37062,0
29653,2
877,0
30855,2
1288,1
27212,0
22536,0
6873,2
36473,0
40147,2
28166,0
32007,1
2811,2
8807,0
2283,0
19686,2
27897,0
23946,2
24229,0
25059,1
30776,2
36209,1
29378,2
34230,0
4721,0
37637,2
29908,2
27733,2
30328,0
7202,0
6119,0
28696,0
12709,0
36843,2
15695,2
3386,2
406,0
36239,0
35821,2
9015,0
13562,2
33032,0
10763,2
21901,2
40853,2
24951,2
17395,2
31688,0
12085,0
33470,0
23140,2
38412,0
7107,2
29114,2
18041,2
23771,2
14771,0
19948,2
1973,0
12642,1
6426,0
22459,2
39498,0
19674,2
27804,1
27035,0
16550,1
26161,1
18463,2
21568,2
17299,2
10362,0
12429,2
24356,2
3681,1
31345,1
24656,0
41094,0
31579,2
10118,2
13079,0
8969,2
23688,1
3832,2
30970,2
18086,2
35107,2
20255,0
12311,0
11096,2
6148,0
19605,2
9935,0
4877,0
8898,2
26317,1
3370,0
17156,0
15275,2
25830,0
31576,2
7183,0
21862,2
25742,0
36327,2
9532,0
15181,0
16980,2
37854,2
14520,2
25387,2
22246,2
14907,2
17989,2
3133,1
36738,1
7642,0
12299,0
11279,0
6097,2
22408,2
5400,1
5389,0
39368,0
27667,2
29510,1
21542,2
34867,0
10648,0
18604,2
16634,0
18489,2
22833,0
8419,1
34954,2
32233,2
29609,0
19709,2
15137,2
25385,0
37458,0
7310,1
31561,0
889,0
15843,2
27724,0
16575,0
33985,0
301,0
31631,0
3176,0
16558,0
12829,2
27432,0
85,0
24096,1
31005,0
37413,1
29034,0
25655,0
20700,1
6209,2
31056,1
27090,0
30489,2
21838,1
31117,2
28039,0
14527,2
36668,2
5149,2
27580,0
39305,1
24953,2
5894,2
18837,0
33790,0
40161,0
2970,0
11813,0
12791,2
8744,0
28084,2
6492,2
25066,2
807,1
12678,2
31826,1
23760,0
2527,2
20432,2
23917,2
16950,0
28882,0
15372,2
21274,0
31057,1
38139,2
7395,2
28520,2
32676,2
23158,0
40350,0
300,1
20058,0
38992,0
24085,0
24567,2
20770,2
5105,0
4054,2
17530,2
33297,0
21982,1
14868,2
30280,0
23245,2
32748,0
19950,2
1000,2
712,0
7145,0
5912,0
20314,0
9073,0
26693,2
23958,1
31045,2
13623,0
39345,1
18185,2
36371,2
13696,1
25398,0
19581,0
33439,0
39312,2
35986,1
22885,0
36169,2
13499,2
27992,2
16851,1
29534,1
2149,2
15473,0
6069,1
16629,1
12610,2
23661,1
18290,0
12939,1
19004,0
38051,0
4093,2
21372,2
37052,0
38680,1
39575,0
9556,0
10915,1
27842,2
19520,0
1458,0
24485,0
38470,0
36887,1
23107,2
12128,2
14688,2
10389,0
2147,0
14145,2
34293,1
12994,1
28582,2
10769,0
4862,1
40743,1
32898,0
21988,1
29298,1
29917,2
888,0
21188,2
19397,1
15078,2
9739,2
8559,2
34130,2
21425,0
9134,2
17854,2
35815,2
28489,1
14292,1
36193,0
36820,1
26148,2
37022,1
28726,2
2432,2
33772,0
30351,2
26936,2
35442,2
33963,0
29472,2
28529,0
25991,2
1189,2
29471,0
31393,2
26212,0
27342,2
27559,0
31246,2
6184,2
14935,2
12483,2
34868,0
33900,2
34871,2
29909,1
14718,2
5798,2
28692,0
17039,2
17189,0
11560,0
34122,2
34756,1
28374,2
6971,0
3841,2
23361,0
18364,0
18140,2
4447,2
13668,0
3140,0
38005,2
15233,1
20733,0
22832,0
32090,2
40692,0
36838,2
11590,0
25653,1
9413,2
39496,2
9786,0
9782,2
32529,2
1559,2
33549,1
5120,2
35556,2
22270,0
40706,2
38824,0
10724,0
27837,1
40969,2
13666,2
21804,0
10390,0
4242,2
38372,1
30760,2
10612,2
9698,2
29973,1
5102,1
9775,2
15707,2
12875,0
12978,1
31638,0
39404,1
37053,0
36999,0
13519,1
9587,0
5600,0
34726,0
28258,2
24838,0
28607,0
38676,1
34357,0
33005,0
2647,0
35519,2
15844,2
2428,2
1494,1
22220,0
1312,0
7128,2
36468,0
12865,0
25958,0
12380,1
34377,2
13029,0
21312,2
18053,2
32566,2
13498,0
2865,0
36194,1
5202,0
16252,0
9514,2
4456,0
5278,2
26658,0
25810,0
18016,2
3366,2
8706,2
20112,0
31074,2
20459,0
40176,0
35518,0
9097,2
33854,2
24228,0
33636,2
32834,2
5699,2
6891,2
25240,0
16315,0
10296,0
34571,2
18271,2
6692,2
3225,1
23725,0
7021,1
37170,0
34303,1
8376,0
34873,1
10326,2
30751,0
8574,0
13356,0
4848,0
11747,1
18461,0
7255,2
340,2
12485,2
31659,0
39856,2
40774,1
17505,2
34271,1
2264,2
11887,2
2705,0
21970,0
31727,0
14035,2
9900,2
11904,2
32946,2
28845,2
11508,2
33650,2
25311,2
31011,2
14154,2
535,2
34229,0
23307,1
39891,1
16484,2
7898,1
17128,0
6762,2
25019,0
9288,0
35742,2
39382,1
40496,0
1645,0
4400,2
34623,0
32013,2
28047,0
34712,2
39442,0
20185,0
40235,2
39264,2
4134,2
25155,2
38122,2
1563,0
6435,0
40695,0
11942,2
7354,0
1199,0
16248,2
36600,2
21781,2
2906,0
26031,2
22012,0
29078,1
29312,1
27203,1
29440,0
6171,2
18915,2
23299,0
4758,2
36048,0
10613,0
26449,2
14110,0
15621,0
26837,1
18039,0
21502,2
3571,2
12428,2
19895,0
26277,2
32568,2
2331,0
23397,0
23818,2
15157,2
12656,2
13811,2
24726,0
30682,2
17458,0
27697,0
27367,0
8157,2
29000,2
37855,2
28802,0
25185,0
40198,0
26911,0
35822,2
36585,2
39086,0
36101,1
10341,0
25744,2
21533,0
36768,2
18119,1
14677,0
37775,2
18647,2
40148,0
10565,2
40734,0
6304,2
17751,0
31398,0
8194,0
31570,0
31013,0
607,2
12927,1
6286,0
38387,2
21272,2
8519,0
36998,1
21952,2
34508,0
24443,1
10824,2
21566,0
32357,2
18813,0
29003,0
25624,0
22460,0
7164,0
35182,1
36476,0
28066,2
303,2
15776,1
34686,2
40571,1
10319,2
6685,2
26576,2
27104,2
20482,1
18197,2
33510,0
7914,1
14790,2
5691,2
15148,0
2329,0
4190,0
6432,2
2555,0
32026,0
19280,0
20121,1
33464,1
33648,0
35090,1
29579,2
38113,1
19439,2
7068,2
1550,0
25763,1
3992,2
3717,2
22800,2
8563,2
16384,2
40759,0
13384,1
22217,2
11347,2
39218,1
30881,2
26961,2
1190,2
594,0
10884,1
6782,1
2136,0
5842,0
592,0
31868,2
17165,0
15550,0
7942,0
6342,2
15199,0
33185,2
29858,0
38708,1
13172,2
9005,0
35423,0
33896,2
16495,0
30779,1
26817,2
11958,0
36819,2
28777,0
29439,2
35421,0
17075,1
7373,0
2117,2
20254,1
17366,2
1369,1
3413,2
7876,0
11178,2
20974,2
20997,2
40566,0
28921,1
16405,0
18827,1
4640,2
11380,2
10805,2
181,0
35487,2
15222,2
4693,2
843,0
15153,1
41039,0
22038,2
14716,0
29480,0
10320,0
6716,2
6415,0
21010,0
23509,0
25372,0
2670,0
31453,0
14185,2
32831,2
16402,2
2827,0
7350,0
27661,0
29761,1
29385,2
38281,0
11842,0
12811,2
31183,1
33242,2
13478,2
11244,0
29079,2
10038,2
25061,2
765,2
23310,1
18110,0
25856,0
34514,2
5451,2
1991,0
13312,0
33665,0
21258,0
7194,0
23280,0
36212,1
28005,2
6780,2
16158,2
22719,1
35457,2
21224,2
10508,2
1671,2
12341,0
38840,2
28409,2
27626,2
4462,2
14804,2
2344,2
17547,2
21850,2
28820,1
10351,0
40500,0
36489,2
35715,2
7810,2
12980,2
14099,2
2939,2
11656,2
28930,0
12260,2
39695,0
29206,0
12793,0
9916,0
32250,1
2987,2
15063,2
18077,0
8648,0
3115,2
33643,2
2900,0
567,2
17138,2
28406,2
22073,2
814,2
24756,0
35808,0
38793,2
33147,2
20173,2
28788,2
23852,0
8305,1
33566,2
5929,2
4125,0
3083,1
2807,0
27989,2
23529,2
19902,1
920,2
11154,0
29992,0
16957,2
23717,0
20539,2
3714,0
16219,2
26575,1
9545,0
37291,0
8478,2
9664,2
6075,2
14754,2
14525,2
13251,0
15901,2
35988,2
40263,0
10108,1
10596,1
12984,2
13145,2
16630,2
39324,2
34626,2
28935,2
15368,0
38168,2
5408,2
21980,0
22704,0
37733,1
19488,0
17802,0
2519,0
26873,1
38662,0
1757,0
9934,2
8783,2
27273,0
18492,2
40804,2
22725,1
30873,2
18529,1
31495,0
28223,2
34413,2
14867,0
40166,0
27040,0
7326,2
32054,0
14445,0
12962,0
27414,0
30297,2
18648,2
643,0
475,0
17659,2
37908,2
39036,2
16861,1
39759,1
26087,2
2038,0
30564,1
15096,1
6902,1
17436,2
23069,2
37915,1
24835,1
26527,0
27216,2
9334,2
21459,2
4387,0
33680,0
3909,1
4988,0
28999,1
6627,2
26329,2
26189,0
17569,2
26878,0
15154,2
34524,2
34216,2
20294,1
39133,0
28983,0
34096,2
7468,0
5572,2
17148,0
1680,1
14397,2
30497,2
25823,1
13596,1
9310,0
23693,2
11459,2
30316,2
3658,2
26589,0
7100,0
17297,0
29630,2
14223,2
20777,0
20813,2
28242,1
34295,2
5624,2
14983,2
5203,0
27443,2
28703,2
40592,0
16893,0
27978,2
28823,2
34744,2
22838,0
9770,1
38200,0
6592,2
22921,2
24200,2
23172,2
4168,0
38276,0
796,0
28399,2
33744,2
8427,2
11729,0
29029,0
10471,0
4834,0
22770,2
26815,2
41123,2
6026,0
30722,0
3088,2
8114,2
38205,2
25528,0
15548,2
28020,2
39504,2
16284,2
40648,1
23462,1
11253,0
11223,0
9154,2
8378,0
7022,1
29600,0
8458,0
6682,1
11537,0
37898,2
2144,0
2708,1
29113,0
18860,2
7517,0
15069,2
36054,2
7628,1
35304,2
6431,2
14213,1
22307,0
31869,1
29054,0
24901,0
28401,1
12420,0
10210,2
1771,0
29901,1
16265,1
24699,2
15817,2
31270,0
22709,2
40220,2
3502,2
26701,1
11406,0
7498,0
17108,2
20020,2
19078,0
37935,2
8940,2
17916,1
38949,2
28961,0
2414,2
33334,1
40793,0
22287,0
27054,2
26052,2
16472,1
39397,2
14639,0
18513,2
31093,2
37820,2
3594,2
26378,1
35876,2
14461,0
35867,2
20220,2
29045,0
16925,2
37563,0
32689,2
21727,0
6036,2
13051,0
28498,2
19189,2
3422,2
34841,0
31160,0
40292,2
20709,1
36227,2
4811,1
20754,2
26297,0
19486,0
10164,1
34632,1
13963,0
40187,0
29699,1
27268,2
22042,2
5198,0
5937,0
10224,1
36243,2
1658,0
27968,2
39829,0
11954,1
13007,1
28142,0
17877,0
8526,0
33268,2
20420,0
13794,2
34512,0
13617,2
10947,2
12551,2
28943,1
18587,2
2451,2
36687,1
6506,0
5473,1
23448,0
23071,0
33392,2
32173,2
26498,0
34258,1
803,0
20706,2
4501,0
1039,1
23166,2
20666,2
23838,0
13397,0
4527,1
15554,2
24222,1
25886,0
1551,0
36323,0
32757,2
41103,0
23277,2
40989,1
39527,2
39336,0
10711,1
21803,0
1932,0
31749,1
30279,0
11444,0
17184,2
17783,2
27764,2
22894,2
23031,2
25682,1
24231,1
20139,0
755,0
30151,0
33894,2
18644,1
26528,1
21531,2
4703,2
14470,2
18984,2
28962,2
29847,0
101,2
9458,1
1827,0
4973,1
36705,0
16953,0
39077,2
6650,0
856,0
15946,2
1788,1
28865,2
800,0
14283,1
13244,2
19413,1
11757,2
12544,0
1707,2
28236,1
3527,2
35898,2
18004,2
24347,0
38739,2
34389,0
23396,0
11870,1
29906,2
11851,0
8231,2
30617,0
35026,0
5975,1
4787,0
29886,0
15932,0
21858,1
27481,0
9292,1
14952,2
14657,2
7772,0
1214,0
29487,1
2809,2
12914,2
20760,2
21454,2
6183,2
27813,1
23109,1
10406,2
17694,0
10744,1
33260,1
20696,2
34678,2
8665,0
9360,0
15777,0
14635,0
22926,0
40781,0
33095,2
38228,1
6785,2
8343,2
35634,1
10681,1
32122,0
29508,0
25899,1
22444,2
18832,0
24971,2
8989,2
21911,2
30055,0
28276,2
28179,0
32435,2
27591,1
25556,2
16880,2
32583,2
39604,0
6381,1
22599,0
31827,0
3182,2
20649,1
4802,1
3781,1
24239,2
13388,2
3525,1
30598,0
7578,2
28367,1
36570,0
9201,2
17649,2
4052,0
37931,1
8031,2
11544,2
38803,0
1928,2
36013,2
7184,0
10891,1
39887,0
2462,0
10974,2
23621,1
20152,0
28736,2
9557,0
38386,1
7140,0
40520,0
28694,2
12641,0
1229,2
9431,2
17653,1
34692,0
12168,2
32607,2
23590,1
30692,0
38717,2
39560,1
36718,1
18793,2
15766,0
32716,2
18483,0
39031,2
16665,0
36295,2
38285,0
31416,1
36175,2
12376,2
7606,0
20661,1
17642,2
21877,1
33269,2
26683,2
5859,0
12950,0
25056,2
25106,2
13889,0
29825,0
27213,2
38853,0
12143,2
11046,1
12595,0
22354,2
346,0
9568,2
21575,0
23776,1
37285,2
1480,0
13268,0
38869,0
37565,2
1057,0
1626,1
21768,2
8879,2
25024,1
29721,1
12426,0
6995,0
13954,0
18890,0
36461,0
15364,0
6139,2
5329,1
39761,1
19206,0
12591,1
37714,0
6248,0
13635,0
34785,2
127,0
14042,2
32868,2
32056,0
34521,2
22416,2
21625,1
35817,2
37355,1
29751,0
40326,2
12498,0
23565,1
30128,2
6639,0
38317,0
25619,2
35536,1
36944,1
36880,0
17898,0
15675,0
23072,0
26535,0
5687,2
10906,2
30276,1
32406,2
8364,0
16607,2
33381,2
10269,0
15462,2
1528,0
495,0
5306,1
27176,2
7367,0
6168,1
10956,0
31842,2
2286,0
38421,2
27739,0
58,1
22455,2
24626,2
26742,2
29649,2
29644,0
28478,0
21327,2
15775,2
32152,1
29690,2
17460,0
35063,2
19102,2
25344,2
28275,2
22936,2
15746,2
19943,0
8927,0
8099,1
3493,1
15030,1
25606,0
31232,0
11666,0
39937,1
39434,2
32264,2
37121,2
38899,0
38617,2
17372,2
1096,2
4460,2
24140,1
4777,2
31555,0
33882,1
18310,0
37104,0
25677,2
5806,0
37373,0
15425,2
18155,2
38867,0
37553,0
3125,2
30085,2
14164,0
17402,0
24333,1
24765,1
36940,2
15751,0
28653,2
4007,1
11292,0
24082,0
40032,2
35295,2
19064,2
18293,0
23804,2
26998,1
35430,2
19746,1
37749,1
38815,2
14604,0
31177,1
12109,1
14576,0
31087,2
26475,2
8255,1
38783,2
34750,1
9622,2
11683,1
31808,0
30612,0
6423,0
17592,2
18795,0
21336,1
39065,0
29525,2
27024,1
21096,0
33343,1
3023,2
30862,0
26736,2
25829,0
15755,2
37502,1
40863,0
4285,0
28152,1
1120,2
21976,0
35997,2
16143,2
27017,2
31378,1
30872,2
28924,2
33818,0
40095,1
13193,0
26755,0
24216,1
27346,2
5774,0
19610,1
3292,1
6695,1
33462,0
36421,0
19877,0
1868,0
11739,2
3787,0
36235,1
39950,2
14774,0
28482,0
22462,2
25321,2
2361,1
11502,2
25223,0
11359,2
7358,1
4457,2
6667,2
35214,2
20724,1
6520,0
12844,2
15514,0
19741,1
2843,2
27843,2
5731,2
33757,1
28774,2
24313,0
12838,0
22428,0
18951,2
33732,0
24417,0
3698,1
38272,2
13787,2
12014,1
19925,0
33164,2
27776,0
40169,2
25717,1
32362,2
1509,1
32778,2
19749,0
3158,0
25878,1
11435,2
23794,1
7031,0
33353,1
27640,0
23124,2
19574,2
4488,0
7506,2
38270,0
24067,2
16301,2
28359,1
40758,2
322,0
36062,0
23533,0
25998,0
4886,2
31763,0
16621,1
38642,0
26781,0
38518,1
24979,2
39525,0
29656,1
35552,2
38084,2
17397,2
25634,1
26705,2
2992,1
25057,0
8134,2
27571,0
4493,2
9826,2
40509,0
36883,2
2956,0
29754,1
18318,1
24984,2
18508,2
9719,0
9699,2
29159,1
3361,0
18442,2
4876,2
17911,0
17676,0
23350,2
34618,2
25835,2
27755,1
35873,1
16896,0
1596,2
38062,0
380,0
25804,2
23074,2
6255,0
11134,0
38024,2
3204,1
38643,0
15830,1
32731,1
39051,2
23336,2
65,0
26929,1
30271,0
11432,1
26608,2
21390,0
26332,0
32294,0
506,0
14658,0
11324,2
37064,2
22332,2
1873,2
24054,1
19422,1
25131,2
14263,1
7370,2
32061,0
8490,2
14139,0
17496,0
21500,0
9963,2
28846,2
16941,2
8893,2
37387,0
39017,0
13157,0
16823,0
31711,0
33227,2
9069,2
8421,1
19454,0
2758,0
21863,0
23755,2
17379,0
25388,0
36055,1
15670,1
26318,0
26137,0
30375,0
212,0
15841,2
11172,2
36503,0
14542,1
17,2
18623,0
2889,0
6635,1
16530,1
30345,0
1366,0
33262,0
9378,0
19156,0
27642,1
3279,2
8786,0
38066,1
38666,1
18538,2
4670,0
25730,0
33187,2
29913,0
857,2
20609,2
15735,0
5717,0
37517,2
26367,2
30130,2
8126,2
21111,2
3278,0
10020,0
33165,2
38906,0
1135,2
9730,2
11858,0
32274,0
20027,0
9960,0
14736,2
4397,2
4516,2
18098,0
17712,2
10825,2
32953,1
3055,1
27007,0
37937,2
28045,1
23977,0
30111,0
2161,1
40526,2
26822,0
27235,1
23352,2
23040,1
40733,2
1257,0
7158,2
25928,0
9800,2
7535,0
39201,0
5839,0
31089,2
40060,0
5247,1
5181,1
8632,1
36970,2
16802,2
4420,2
13995,2
40301,2
13426,0
37588,0
23078,2
12122,1
28848,0
3217,0
15536,0
25427,0
15407,0
40885,2
34200,0
8973,1
1002,2
33808,0
10171,2
8689,0
27637,2
13099,2
13011,1
29565,2
27888,0
27396,2
16169,0
12117,1
33267,2
27656,2
27774,0
9718,2
33728,0
40947,2
24219,0
15185,2
25060,1
30154,2
22834,2
17928,0
41125,0
24995,2
25252,1
13792,2
10358,2
2234,0
18279,2
17315,2
33044,0
18122,2
13274,2
2252,0
7339,2
20401,0
23076,0
6187,0
33865,2
14872,0
36580,2
12664,2
31375,2
37169,2
26254,2
32732,2
21422,2
28616,2
36074,0
17237,2
17125,2
9213,0
32141,0
20162,0
15087,0
28371,2
23764,2
7950,1
5112,0
6396,0
12265,1
34680,2
21384,2
23768,1
24781,0
18839,0
3670,0
24817,2
10487,2
11669,1
10381,0
20278,2
19344,2
32756,0
10085,0
7191,0
9052,0
9068,2
28101,2
27302,2
13216,2
16829,0
33081,2
27544,2
3427,1
37591,1
26671,2
21104,0
22201,1
14988,2
25205,0
15639,1
30438,2
16678,0
2966,0
25369,2
20866,2
37851,0
10959,2
8116,0
34513,1
31151,2
18217,0
39689,1
8999,2
19051,2
33960,2
13975,0
28684,0
31204,2
36968,2
9193,1
30590,0
26247,1
27494,0
37357,2
28664,2
22895,2
11829,2
12224,2
39785,2
40226,0
21203,0
15674,0
17766,0
1552,0
24221,1
40483,1
15525,2
6937,2
7673,2
26553,1
25351,0
6250,2
35109,2
74,2
36631,0
25542,0
2845,2
23096,2
15117,2
27523,1
13742,2
21081,2
30439,2
32293,0
14681,2
9498,0
23668,0
28051,1
27277,2
21078,2
40437,0
5971,0
38955,2
14168,2
15194,2
13382,2
22553,0
11201,0
4940,2
21119,2
15170,1
17962,0
34838,2
14383,0
37572,2
18300,2
23152,2
17403,2
22033,2
32985,0
32353,2
35329,2
25720,0
15774,1
39144,0
9948,1
12887,1
27750,2
25684,0
15408,0
23743,2
32672,2
14637,1
33726,0
36855,2
22291,2
13620,2
3250,0
30006,1
7617,1
23990,1
20947,2
11023,0
1836,0
29907,2
38210,0
10928,0
38314,2
131,2
39815,2
12213,0
23847,1
22814,2
37829,0
23938,1
28294,2
12645,1
40907,2
15620,0
400,2
31446,1
5954,1
34584,2
31759,0
37068,2
14177,1
31064,0
26636,2
690,2
34735,1
7556,2
15770,1
19321,1
4784,0
679,0
7613,0
6113,0
29769,2
31878,0
16076,0
38410,1
5237,0
7487,2
35362,2
38048,2
29025,2
13485,1
16832,1
19521,1
32096,0
28798,2
38116,2
10737,2
11229,1
39334,1
173,1
5062,2
16545,1
5272,1
13622,0
26054,1
24235,1
18724,2
4323,1
18950,2
39096,0
10983,1
14350,0
34864,2
16574,2
39203,2
8820,0
11227,2
27069,2
12045,2
28368,1
11601,0
10197,2
41016,1
24340,0
16124,0
6070,1
40933,0
2694,0
26474,0
1065,2
23731,1
36900,1
27009,0
